Credibility_Label,Party_Affiliation,Past_Credibility_Score,Job_Title,Subject,Context,Sentiment,Subjectivity
false,Republican,0.06666666666666667,Business & Industry Leaders,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
half-true,Democrat,0.25,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.3333333333333333,Government Officials,Environment and Energy,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Public Speaking,NEGATIVE,OBJECTIVE
true,Republican,1.5,Government Officials,Healthcare,Other,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.8,Media Professionals,Foreign Policy and Security,Other,POSITIVE,OBJECTIVE
barely-true,Democrat,0.25,Others,Healthcare,Other,NEGATIVE,SUBJECTIVE
mostly-true,Independent,2.0,Business & Industry Leaders,Economy and Finance,Broadcast Media,POSITIVE,OBJECTIVE
barely-true,Democrat,0.5,Others,Other,Other,NEGATIVE,OBJECTIVE
barely-true,Republican,1.25,Government Officials,Economy and Finance,Personal and Campaign Communications,POSITIVE,OBJECTIVE
barely-true,Democrat,0.5,Education & Non-Profit,Social Issues,Other,POSITIVE,OBJECTIVE
mostly-true,Democrat,0.34523809523809523,Government Officials,Healthcare,Broadcast Media,NEGATIVE,OBJECTIVE
half-true,Democrat,1.0,Government Officials,Law and Ethics,Other,NEGATIVE,OBJECTIVE
barely-true,Democrat,0.3,Government Officials,Politics and Government,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
true,Democrat,0.7441860465116279,Government Officials,Healthcare,Broadcast Media,NEGATIVE,OBJECTIVE
false,Republican,-0.25,Government Officials,Other,Broadcast Media,POSITIVE,OBJECTIVE
mostly-true,Democrat,0.5925925925925926,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.75,Government Officials,Environment and Energy,Print and Online Publications,NEGATIVE,SUBJECTIVE
barely-true,Republican,0.6228070175438597,Government Officials,Economy and Finance,Social Media and Online Platforms,NEGATIVE,OBJECTIVE
half-true,Republican,-0.25,Government Officials,Environment and Energy,Personal and Campaign Communications,POSITIVE,OBJECTIVE
false,Other,-0.32142857142857145,Media Professionals,Healthcare,Other,NEGATIVE,OBJECTIVE
false,Republican,0.16666666666666666,Government Officials,Politics and Government,Public Speaking,NEGATIVE,OBJECTIVE
barely-true,Republican,0.1111111111111111,Government Officials,Other,Public Speaking,NEGATIVE,OBJECTIVE
pants-fire,Other,-1.0638297872340425,Media Professionals,Other,Other,NEGATIVE,OBJECTIVE
false,Republican,0.4076923076923077,Government Officials,Healthcare,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.7441860465116279,Government Officials,Politics and Government,Public Speaking,NEGATIVE,OBJECTIVE
true,Democrat,0.7330316742081447,Government Officials,Healthcare,Other,NEGATIVE,OBJECTIVE
half-true,Republican,-0.030303030303030304,Others,Politics and Government,Broadcast Media,NEGATIVE,SUBJECTIVE
false,Republican,-0.7806748466257669,Government Officials,Other,Public Speaking,POSITIVE,OBJECTIVE
true,Democrat,0.35714285714285715,Government Officials,Healthcare,Broadcast Media,NEGATIVE,OBJECTIVE
true,Democrat,2.0,Legal & Advocacy,Social Issues,Public Speaking,NEGATIVE,OBJECTIVE
false,Republican,-0.8571428571428571,Government Officials,Politics and Government,Personal and Campaign Communications,POSITIVE,OBJECTIVE
pants-fire,Republican,-2.3333333333333335,Government Officials,Economy and Finance,Personal and Campaign Communications,POSITIVE,OBJECTIVE
half-true,Democrat,-1.0,Education & Non-Profit,Economy and Finance,Other,NEGATIVE,OBJECTIVE
barely-true,Democrat,-0.36,Government Officials,Other,Broadcast Media,NEGATIVE,SUBJECTIVE
mostly-true,Democrat,0.7441860465116279,Government Officials,Environment and Energy,Public Speaking,NEGATIVE,OBJECTIVE
barely-true,Democrat,1.0,Government Officials,Other,Public Speaking,NEGATIVE,OBJECTIVE
false,Other,-2.0,Media Professionals,Social Issues,Print and Online Publications,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.71875,Government Officials,Other,Other,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.7330316742081447,Government Officials,Social Issues,Public Speaking,NEGATIVE,OBJECTIVE
false,Republican,-0.7806748466257669,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE,SUBJECTIVE
false,Democrat,0.7441860465116279,Government Officials,Social Issues,Broadcast Media,POSITIVE,OBJECTIVE
false,Republican,0.53125,Government Officials,Politics and Government,Public Speaking,NEGATIVE,OBJECTIVE
true,Republican,-0.20833333333333334,Media Professionals,Social Issues,Broadcast Media,POSITIVE,OBJECTIVE
barely-true,Democrat,0.5,Business & Industry Leaders,Other,Other,NEGATIVE,OBJECTIVE
barely-true,Other,-0.045454545454545456,Media Professionals,Healthcare,Other,NEGATIVE,OBJECTIVE
half-true,Other,1.0,Others,Economy and Finance,Print and Online Publications,NEGATIVE,OBJECTIVE
true,Democrat,-0.25,Others,Other,Public Speaking,NEGATIVE,OBJECTIVE
false,Republican,-0.18181818181818182,Government Officials,Social Issues,Legislative and Official Proceedings,POSITIVE,OBJECTIVE
barely-true,Republican,-0.7806748466257669,Government Officials,Economy and Finance,Public Speaking,POSITIVE,OBJECTIVE
half-true,Republican,0.14814814814814814,Government Officials,Politics and Government,Public Speaking,POSITIVE,OBJECTIVE
mostly-true,Democrat,0.7330316742081447,Government Officials,Foreign Policy and Security,Public Speaking,NEGATIVE,SUBJECTIVE
mostly-true,Democrat,1.0,Government Officials,Other,Public Speaking,NEGATIVE,OBJECTIVE
half-true,Republican,-0.46153846153846156,Education & Non-Profit,Other,Broadcast Media,NEGATIVE,OBJECTIVE
pants-fire,Republican,-1.7,Government Officials,Social Issues,Personal and Campaign Communications,POSITIVE,OBJECTIVE
false,Republican,-0.4375,Business & Industry Leaders,Economy and Finance,Public Speaking,NEGATIVE,OBJECTIVE
true,Democrat,0.7441860465116279,Government Officials,Social Issues,Broadcast Media,POSITIVE,OBJECTIVE
pants-fire,Democrat,-3.0,Government Officials,Economy and Finance,Personal and Campaign Communications,POSITIVE,OBJECTIVE
mostly-true,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Public Speaking,NEGATIVE,OBJECTIVE
true,Republican,-0.5,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Other,2.0,Government Officials,Other,Other,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Print and Online Publications,NEGATIVE,OBJECTIVE
barely-true,Republican,-0.5555555555555556,Education & Non-Profit,Economy and Finance,Other,POSITIVE,OBJECTIVE
half-true,Other,1.0,Government Officials,Politics and Government,Other,POSITIVE,OBJECTIVE
half-true,Independent,0.956989247311828,Government Officials,Economy and Finance,Broadcast Media,POSITIVE,OBJECTIVE
mostly-true,Other,2.0,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE,SUBJECTIVE
mostly-true,Democrat,0.8181818181818182,Government Officials,Social Issues,Print and Online Publications,NEGATIVE,OBJECTIVE
false,Republican,0.11363636363636363,Government Officials,Healthcare,Print and Online Publications,NEGATIVE,OBJECTIVE
half-true,Democrat,0.7330316742081447,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
true,Republican,0.6228070175438597,Government Officials,Other,Broadcast Media,POSITIVE,OBJECTIVE
false,Democrat,0.0,Government Officials,Social Issues,Broadcast Media,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.625,Government Officials,Politics and Government,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
barely-true,Democrat,0.7330316742081447,Government Officials,Law and Ethics,Other,NEGATIVE,SUBJECTIVE
true,Democrat,1.1666666666666667,Government Officials,Politics and Government,Public Speaking,NEGATIVE,OBJECTIVE
mostly-true,Republican,0.06666666666666667,Business & Industry Leaders,Politics and Government,Broadcast Media,NEGATIVE,SUBJECTIVE
mostly-true,Republican,0.14814814814814814,Government Officials,Politics and Government,Public Speaking,POSITIVE,OBJECTIVE
true,Democrat,0.7441860465116279,Government Officials,Other,Other,POSITIVE,OBJECTIVE
half-true,Democrat,0.7916666666666666,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE,SUBJECTIVE
false,Republican,-0.17117117117117117,Government Officials,Environment and Energy,Broadcast Media,POSITIVE,OBJECTIVE
true,Republican,1.0,Government Officials,Healthcare,Public Speaking,POSITIVE,OBJECTIVE
half-true,Republican,0.16666666666666666,Others,Politics and Government,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
false,Other,-2.3333333333333335,Others,Foreign Policy and Security,Other,POSITIVE,OBJECTIVE
true,Democrat,1.048780487804878,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE,OBJECTIVE
mostly-true,Democrat,1.375,Others,Healthcare,Broadcast Media,NEGATIVE,OBJECTIVE
false,Republican,-0.9117647058823529,Legal & Advocacy,Politics and Government,Public Speaking,NEGATIVE,SUBJECTIVE
false,Democrat,0.7441860465116279,Government Officials,Politics and Government,Public Speaking,NEGATIVE,OBJECTIVE
half-true,Democrat,1.0,Others,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
half-true,Republican,1.5,Government Officials,Social Issues,Broadcast Media,NEGATIVE,OBJECTIVE
barely-true,Republican,-0.17117117117117117,Government Officials,Law and Ethics,Public Speaking,NEGATIVE,OBJECTIVE
half-true,Democrat,0.2619047619047619,Government Officials,Other,Public Speaking,POSITIVE,OBJECTIVE
mostly-true,Democrat,0.5,Legal & Advocacy,Other,Personal and Campaign Communications,POSITIVE,OBJECTIVE
pants-fire,Republican,0.11363636363636363,Government Officials,Foreign Policy and Security,Public Speaking,POSITIVE,OBJECTIVE
false,Republican,-2.0,Government Officials,Healthcare,Other,NEGATIVE,OBJECTIVE
half-true,Republican,0.11363636363636363,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.71875,Government Officials,Foreign Policy and Security,Public Speaking,POSITIVE,OBJECTIVE
barely-true,Republican,0.23076923076923078,Government Officials,Social Issues,Other,NEGATIVE,OBJECTIVE
barely-true,Republican,0.17142857142857143,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE,OBJECTIVE
false,Democrat,0.7441860465116279,Government Officials,Other,Social Media and Online Platforms,NEGATIVE,OBJECTIVE
false,Republican,0.14814814814814814,Government Officials,Politics and Government,Broadcast Media,NEGATIVE,OBJECTIVE
mostly-true,Democrat,1.3333333333333333,Media Professionals,Other,Other,NEGATIVE,OBJECTIVE
pants-fire,Democrat,-3.0,Education & Non-Profit,Economy and Finance,Public Speaking,NEGATIVE,OBJECTIVE
half-true,Republican,-0.20833333333333334,Media Professionals,Social Issues,Other,NEGATIVE,OBJECTIVE
barely-true,Republican,-0.7806748466257669,Government Officials,Social Issues,Public Speaking,POSITIVE,OBJECTIVE
false,Democrat,0.35714285714285715,Government Officials,Healthcare,Public Speaking,NEGATIVE,OBJECTIVE
false,Democrat,0.7441860465116279,Government Officials,Healthcare,Other,POSITIVE,SUBJECTIVE
half-true,Democrat,1.1,Legal & Advocacy,Politics and Government,Broadcast Media,NEGATIVE,OBJECTIVE
false,Other,-2.0,Others,Social Issues,Legislative and Official Proceedings,NEGATIVE,OBJECTIVE
false,Democrat,-0.041666666666666664,Others,Politics and Government,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Independent,0.5555555555555556,Media Professionals,Healthcare,Other,NEGATIVE,OBJECTIVE
false,Republican,0.17142857142857143,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE,OBJECTIVE
half-true,Democrat,1.0555555555555556,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE,OBJECTIVE
true,Republican,0.1267123287671233,Government Officials,Other,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
mostly-true,Democrat,2.0,Legal & Advocacy,Environment and Energy,Other,NEGATIVE,OBJECTIVE
mostly-true,Democrat,0.7441860465116279,Government Officials,Foreign Policy and Security,Personal and Campaign Communications,POSITIVE,OBJECTIVE
half-true,Republican,0.11363636363636363,Government Officials,Environment and Energy,Public Speaking,NEGATIVE,SUBJECTIVE
pants-fire,Democrat,-3.0,Legal & Advocacy,Other,Public Speaking,NEGATIVE,OBJECTIVE
mostly-true,Other,0.2857142857142857,Others,Social Issues,Broadcast Media,NEGATIVE,SUBJECTIVE
false,Republican,-2.5,Government Officials,Environment and Energy,Legislative and Official Proceedings,NEGATIVE,SUBJECTIVE
barely-true,Democrat,0.7330316742081447,Government Officials,Politics and Government,Other,POSITIVE,OBJECTIVE
true,Democrat,-0.36,Government Officials,Economy and Finance,Public Speaking,NEGATIVE,OBJECTIVE
false,Democrat,0.7441860465116279,Government Officials,Politics and Government,Public Speaking,NEGATIVE,OBJECTIVE
barely-true,Republican,0.0,Government Officials,Healthcare,Broadcast Media,POSITIVE,OBJECTIVE
false,Other,-1.2222222222222223,Media Professionals,Other,Other,NEGATIVE,OBJECTIVE
true,Republican,2.0,Government Officials,Social Issues,Other,NEGATIVE,OBJECTIVE
false,Republican,-0.7806748466257669,Government Officials,Economy and Finance,Other,NEGATIVE,SUBJECTIVE
half-true,Republican,-0.16666666666666666,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE,OBJECTIVE
false,Republican,-0.5,Government Officials,Environment and Energy,Broadcast Media,NEGATIVE,OBJECTIVE
pants-fire,Democrat,0.34523809523809523,Government Officials,Social Issues,Broadcast Media,NEGATIVE,OBJECTIVE
barely-true,Republican,-0.20833333333333334,Media Professionals,Social Issues,Other,NEGATIVE,OBJECTIVE
pants-fire,Republican,-0.20833333333333334,Media Professionals,Foreign Policy and Security,Broadcast Media,NEGATIVE,OBJECTIVE
false,Democrat,0.7330316742081447,Government Officials,Environment and Energy,Other,NEGATIVE,OBJECTIVE
half-true,Democrat,1.125,Government Officials,Healthcare,Print and Online Publications,NEGATIVE,OBJECTIVE
barely-true,Republican,0.4076923076923077,Government Officials,Healthcare,Print and Online Publications,NEGATIVE,SUBJECTIVE
barely-true,Republican,0.5,Others,Social Issues,Legislative and Official Proceedings,POSITIVE,SUBJECTIVE
true,Republican,0.43023255813953487,Government Officials,Social Issues,Broadcast Media,NEGATIVE,OBJECTIVE
pants-fire,Other,-1.0638297872340425,Media Professionals,Other,Other,POSITIVE,OBJECTIVE
barely-true,Democrat,-0.36,Government Officials,Politics and Government,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
barely-true,Other,0.17391304347826086,Media Professionals,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
false,Republican,0.43023255813953487,Government Officials,Foreign Policy and Security,Other,NEGATIVE,OBJECTIVE
pants-fire,Republican,0.11363636363636363,Government Officials,Social Issues,Broadcast Media,NEGATIVE,SUBJECTIVE
half-true,Democrat,-0.75,Education & Non-Profit,Politics and Government,Personal and Campaign Communications,POSITIVE,OBJECTIVE
true,Republican,-0.0625,Legal & Advocacy,Other,Broadcast Media,NEGATIVE,SUBJECTIVE
pants-fire,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Public Speaking,POSITIVE,SUBJECTIVE
pants-fire,Democrat,0.25,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
pants-fire,Democrat,-3.0,Others,Other,Social Media and Online Platforms,NEGATIVE,OBJECTIVE
false,Republican,-0.19444444444444445,Government Officials,Other,Broadcast Media,POSITIVE,SUBJECTIVE
pants-fire,Republican,0.11363636363636363,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE,OBJECTIVE
false,Other,-2.0,Others,Politics and Government,Broadcast Media,NEGATIVE,OBJECTIVE
barely-true,Democrat,-0.6153846153846154,Others,Environment and Energy,Public Speaking,NEGATIVE,OBJECTIVE
barely-true,Republican,0.06666666666666667,Business & Industry Leaders,Other,Social Media and Online Platforms,NEGATIVE,OBJECTIVE
false,Democrat,-2.0,Government Officials,Healthcare,Broadcast Media,NEGATIVE,OBJECTIVE
false,Other,0.13636363636363635,Media Professionals,Healthcare,Other,POSITIVE,OBJECTIVE
half-true,Republican,0.43023255813953487,Government Officials,Other,Other,NEGATIVE,OBJECTIVE
true,Democrat,0.8333333333333334,Government Officials,Economy and Finance,Other,NEGATIVE,OBJECTIVE
barely-true,Republican,-0.20833333333333334,Media Professionals,Social Issues,Broadcast Media,NEGATIVE,OBJECTIVE
half-true,Democrat,0.7272727272727273,Others,Economy and Finance,Social Media and Online Platforms,NEGATIVE,OBJECTIVE
true,Democrat,0.7272727272727273,Others,Social Issues,Social Media and Online Platforms,NEGATIVE,OBJECTIVE
