Label,Statement,Party Affiliation,Credibility Score,Categorized Job Title,Categorized Subject,Categorized Context,Sentiment
false,"If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.",Republican,0.1267123287671233,Government Officials,Economy and Finance,Other,NEGATIVE
true,"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.",Democrat,0.7330316742081447,Government Officials,Economy and Finance,Other,NEGATIVE
mostly-true,I have 35 years' experience making change.,Democrat,0.7330316742081447,Government Officials,Other,Personal and Campaign Communications,POSITIVE
false,Personal income is growing faster in Tennessee on average than any other state in the country.,Republican,-0.5,Government Officials,Economy and Finance,Public Speaking,POSITIVE
true,Says Barack Obama has played nearly 100 rounds of golf as president.,Republican,-0.07692307692307693,Government Officials,Other,Public Speaking,POSITIVE
pants-fire,Obama wants to increase the size of government by 23 percent.,Republican,0.1267123287671233,Government Officials,Politics and Government,Broadcast Media,POSITIVE
pants-fire,"Bill White ... supports the ObamaCare socialized medicine plan, as well as Cap and Trade legislation that would kill thousands of Texas jobs.",Republican,-0.875,Others,Environment and Energy,Personal and Campaign Communications,POSITIVE
true,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,Republican,0.1267123287671233,Government Officials,Other,Personal and Campaign Communications,POSITIVE
half-true,F: The grade given to Florida for college affordability under Jeb Bushs leadership.,Democrat,0.7330316742081447,Government Officials,Politics and Government,Other,POSITIVE
false,The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,Republican,0.17142857142857143,Government Officials,Healthcare,Other,NEGATIVE
false,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 I pay in property taxes per year.",Democrat,-0.4090909090909091,Others,Politics and Government,Broadcast Media,NEGATIVE
false,"As Houstons mayor, I helped our area lead the nation in job growth.",Democrat,0.25,Government Officials,Economy and Finance,Other,POSITIVE
pants-fire,President Obama was raised Muslim.,Republican,-3.0,Business & Industry Leaders,Other,Broadcast Media,NEGATIVE
half-true,Says Gov. Scott Walker made more than $70 million in cuts to job training programs through (Wisconsins) technical colleges.,Democrat,1.1666666666666667,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
false,Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,Republican,0.14814814814814814,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE
mostly-true,There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders.,Democrat,0.7330316742081447,Government Officials,Foreign Policy and Security,Other,NEGATIVE
mostly-true,"You know, we spent $3-million to study the DNA of bears in Montana.",Republican,0.1267123287671233,Government Officials,Politics and Government,Broadcast Media,NEGATIVE
mostly-true,"Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession.",Democrat,1.0,Others,Economy and Finance,Broadcast Media,POSITIVE
false,The incidents of threats against (President Barack Obama) are greater than for any other president in modern times.,Other,-2.0,Education & Non-Profit,Other,Broadcast Media,POSITIVE
half-true,John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,Democrat,1.0,Government Officials,Politics and Government,Public Speaking,NEGATIVE
barely-true,"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.",Republican,-0.75,Government Officials,Healthcare,Print and Online Publications,NEGATIVE
mostly-true,"While (Barack) Obama preaches we are our brothers keeper, his brother and aunt live in real poverty in Kenya.",Republican,2.0,Government Officials,Social Issues,Other,NEGATIVE
half-true,1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,Democrat,1.0,Government Officials,Healthcare,Social Media and Online Platforms,NEGATIVE
barely-true,"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs.",Democrat,0.7441860465116279,Government Officials,Other,Public Speaking,POSITIVE
half-true,Says Mitt Romneys comments indicated he would not have pursued Osama bin Laden.,Democrat,0.7441860465116279,Government Officials,Foreign Policy and Security,Social Media and Online Platforms,NEGATIVE
barely-true,"If you shut down Amtraks Northeast Corridor, its estimated youd have to add seven new lanes to I-95 to accommodate the increased traffic.",Democrat,0.4274193548387097,Government Officials,Other,Public Speaking,NEGATIVE
true,President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,Republican,-0.47115384615384615,Government Officials,Economy and Finance,Print and Online Publications,NEGATIVE
false,"Just on Jan. 1 of this year, there were 40,000 new laws put on the books in one day.",Republican,0.046875,Government Officials,Law and Ethics,Public Speaking,NEGATIVE
mostly-true,One of three patients hospitalized (is) harmed by the care they receive.,Democrat,0.75,Government Officials,Healthcare,Public Speaking,NEGATIVE
true,"At the beginning of World War II, we had a relatively small army, smaller than Portugals.",Republican,-0.6666666666666666,Legal & Advocacy,Foreign Policy and Security,Public Speaking,POSITIVE
barely-true,Says Hillary Clinton wantsillegal immigrants collectingSocial Security benefits.,Republican,-0.7806748466257669,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
pants-fire,﻿Says JoAnne Kloppenburgs side had a 3-to-1 money advantage in the Wisconsin Supreme Court campaign.,Other,-2.6666666666666665,Media Professionals,Other,Broadcast Media,NEGATIVE
half-true,"Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.",Democrat,1.5,Government Officials,Social Issues,Personal and Campaign Communications,POSITIVE
half-true,"Since the governor took office, Oregons unemployment rate has dropped to its lowest point in three years.",Democrat,1.05,Government Officials,Economy and Finance,Social Media and Online Platforms,NEGATIVE
true,Were within 600 miles of 60 percent of America. Were in a perfect location.,Republican,0.53125,Government Officials,Economy and Finance,Public Speaking,POSITIVE
mostly-true,Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,Democrat,1.6666666666666667,Education & Non-Profit,Environment and Energy,Other,NEGATIVE
true,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,Republican,0.53125,Government Officials,Economy and Finance,Broadcast Media,POSITIVE
mostly-true,Up to half of all Americans have a pre-existing condition.,Democrat,0.7441860465116279,Government Officials,Healthcare,Public Speaking,NEGATIVE
barely-true,"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.",Democrat,0.5,Government Officials,Other,Print and Online Publications,NEGATIVE
barely-true,"Of all the illegals in America, more than half come through Arizona.",Republican,0.1267123287671233,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE
true,Georgia has recovered more than $60 million that was lost to Medicaid fraud,Republican,2.0,Government Officials,Healthcare,Other,NEGATIVE
barely-true,Says unsuccessful Texas abortion legislation was supported by a majority of Texans.,Republican,0.9166666666666666,Government Officials,Social Issues,Personal and Campaign Communications,POSITIVE
barely-true,"Says Did you know that the #KeystoneXL project is expected to create 20,000 American jobs, including more than 800 in Oregon?",Republican,0.625,Government Officials,Environment and Energy,Social Media and Online Platforms,NEGATIVE
false,"In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.",Democrat,0.4274193548387097,Government Officials,Social Issues,Social Media and Online Platforms,NEGATIVE
mostly-true,The right to vote in this country has never been intrinsically tied to citizenship.,Other,2.0,Education & Non-Profit,Social Issues,Print and Online Publications,POSITIVE
false,Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.,Republican,0.11363636363636363,Government Officials,Healthcare,Broadcast Media,NEGATIVE
true,You have to get a license to fish on our beaches.,Republican,0.4076923076923077,Government Officials,Other,Other,NEGATIVE
mostly-true,"The president won the youth vote 3 to1, but his numbers have dropped 20, 30 percent among the youth.",Republican,0.3125,Others,Politics and Government,Broadcast Media,NEGATIVE
